country,date,name,type,subdivision
CH,2022-02-26,Fasnachtsferien,School,BS
CH,2022-02-26,Sport,School,TI
CH,2022-02-26,Sport,School,FR
CH,2022-02-26,Sport,School,NE
CH,2022-02-26,Sport,School,FR
CH,2022-02-26,Fasnachtsferien,School,BL
CH,2022-02-26,Sport,School,VS
CH,2022-03-05,Sport,School,VS
CH,2022-04-02,Frühling,School,TG
CH,2022-04-07,Frühling,School,GL
CH,2022-04-09,Frühling,School,AR
CH,2022-04-09,Frühling,School,BE
CH,2022-04-09,Frühlingsferien,School,BL
CH,2022-04-09,Frühlingsferien,School,BS
CH,2022-04-09,Frühling,School,AI
CH,2022-04-09,Frühling,School,BE
CH,2022-04-09,Frühling,School,SG
CH,2022-04-09,Frühling,School,AG
CH,2022-04-09,Frühling,School,NE
CH,2022-04-11,Vacances de Pâques,School,JU
CH,2022-04-11,Frühlingsferien,School,SO
CH,2022-04-14,Frühling,School,GE
CH,2022-04-15,Frühling,School,NW
CH,2022-04-15,Frühling,School,FR
CH,2022-04-15,Frühling,School,ZG
CH,2022-04-15,Frühling,School,FR
CH,2022-04-15,Frühling,School,TI
CH,2022-04-15,Frühling,School,ZH
CH,2022-04-15,Frühling,School,LU
CH,2022-04-15,Frühling,School,VD
CH,2022-04-15,Frühling,School,OW
CH,2022-04-15,Frühling,School,SH
CH,2022-04-15,Frühling,School,VS
CH,2022-04-30,Frühling,School,UR
CH,2022-04-30,Frühling,School,SZ
CH,2022-04-30,Frühling,School,VS
CH,2022-05-07,Frühling,School,VS
CH,2022-05-26,Ascension,School,JU
CH,2022-05-27,Auffahrtsbrücke,School,BL
CH,2022-05-27,Auffahrtsbrücke,School,BS
CH,2022-06-16,Sommer,School,TI
CH,2022-06-25,Sommer,School,VS
CH,2022-06-29,Sommer,School,VS
CH,2022-06-30,Sommer,School,VS
CH,2022-07-02,Sommer,School,NE
CH,2022-07-02,Sommer,School,UR
CH,2022-07-02,Sommer,School,AI
CH,2022-07-02,Sommer,School,GE
CH,2022-07-02,Sommer,School,FR
CH,2022-07-02,Sommer,School,OW
CH,2022-07-02,Sommer,School,VD
CH,2022-07-02,Sommerferien,School,BS
CH,2022-07-02,Sommer,School,GL
CH,2022-07-02,Sommerferien,School,BL
CH,2022-07-04,Vacances d'été,School,JU
CH,2022-07-09,Sommer,School,BE
CH,2022-07-09,Sommer,School,NW
CH,2022-07-09,Sommer,School,TG
CH,2022-07-09,Sommer,School,FR
CH,2022-07-09,Sommer,School,SZ
CH,2022-07-09,Sommer,School,SH
CH,2022-07-09,Sommer,School,NW
CH,2022-07-09,Sommer,School,BE
CH,2022-07-09,Sommer,School,AR
CH,2022-07-09,Sommer,School,SG
CH,2022-07-09,Sommer,School,ZG
CH,2022-07-09,Sommer,School,LU
CH,2022-07-11,Sommerferien,School,SO
CH,2022-07-16,Sommer,School,ZH
CH,2022-07-16,Sommer,School,AG
CH,2022-09-24,Herbst,School,BE
CH,2022-10-01,Herbst,School,LU
CH,2022-10-01,Herbst,School,SG
CH,2022-10-01,Herbst,School,NE
CH,2022-10-01,Herbstferien,School,BL
CH,2022-10-01,Herbst,School,AG
CH,2022-10-01,Herbst,School,UR
CH,2022-10-01,Herbst,School,SH
CH,2022-10-01,Herbstferien,School,BS
CH,2022-10-01,Herbst,School,SZ
CH,2022-10-01,Herbst,School,OW
CH,2022-10-01,Herbst,School,NW
CH,2022-10-03,Herbstferien,School,SO
CH,2022-10-08,Herbst,School,BE
CH,2022-10-08,Herbst,School,AR
CH,2022-10-08,Herbst,School,AI
CH,2022-10-08,Herbst,School,VS
CH,2022-10-08,Herbst,School,TG
CH,2022-10-08,Herbst,School,ZG
CH,2022-10-08,Herbst,School,GL
CH,2022-10-08,Herbst,School,ZH
CH,2022-10-10,Vacances d'automne,School,JU
CH,2022-10-13,Herbst,School,VS
CH,2022-10-15,Herbst,School,VD
CH,2022-10-15,Herbst,School,FR
CH,2022-10-15,Herbst,School,FR
CH,2022-10-22,Herbst,School,GE
CH,2022-10-29,Herbst,School,TI
CH,2022-12-22,Winter,School,ZG
CH,2022-12-24,Winter,School,AG
CH,2022-12-24,Weihnachtsferien,School,BS
CH,2022-12-24,Winter,School,GE
CH,2022-12-24,Winter,School,UR
CH,2022-12-24,Winter,School,SZ
CH,2022-12-24,Winter,School,NE
CH,2022-12-24,Winter,School,NW
CH,2022-12-24,Winter,School,OW
CH,2022-12-24,Winter,School,ZH
CH,2022-12-24,Winter,School,GL
CH,2022-12-24,Winter,School,AI
CH,2022-12-24,Winter,School,VS
CH,2022-12-24,Winter,School,LU
CH,2022-12-24,Winter,School,SH
CH,2022-12-24,Winter,School,SG
CH,2022-12-24,Winter,School,BE
CH,2022-12-24,Winter,School,VD
CH,2022-12-24,Weihnachtsferien,School,BL
CH,2022-12-24,Winter,School,TG
CH,2022-12-24,Winter,School,BE
CH,2022-12-24,Winter,School,VS
CH,2022-12-24,Winter,School,TI
CH,2022-12-24,Winter,School,FR
CH,2022-12-24,Winter,School,FR
CH,2022-12-24,Winter,School,AR
CH,2022-12-26,Vacances de Noël,School,JU
CH,2022-12-26,Weihnachtsferien,School,SO
CH,2023-01-28,Sport,School,SH
CH,2023-01-28,Sport,School,TG
CH,2023-01-28,Sport,School,GL
CH,2023-02-04,Sport,School,ZG
CH,2023-02-06,Winterferien,School,SO
CH,2023-02-11,Sport,School,NW
CH,2023-02-11,Sport,School,OW
CH,2023-02-11,Sport,School,LU
CH,2023-02-11,Sport,School,VD
CH,2023-02-17,Sport,School,AI
CH,2023-02-18,Sport,School,TI
CH,2023-02-18,Sport,School,VS
CH,2023-02-18,Sport,School,GE
CH,2023-02-18,Fasnachtsferien,School,BL
CH,2023-02-18,Fasnachtsferien,School,BS
CH,2023-02-18,Sport,School,FR
CH,2023-02-18,Sport,School,FR
CH,2023-02-20,Semaine de relâche hivernale,School,JU
CH,2023-02-25,Sport,School,SZ
CH,2023-02-25,Sport,School,NE
CH,2023-02-25,Sport,School,VS
CH,2023-03-04,Sport,School,UR
CH,2023-03-04,Sport,School,VS
CH,2023-03-25,Frühling,School,TG
CH,2023-04-01,Frühlingsferien,School,BL
CH,2023-04-01,Frühlingsferien,School,BS
CH,2023-04-07,Frühling,School,GE
CH,2023-04-07,Frühling,School,FR
CH,2023-04-07,Frühling,School,AI
CH,2023-04-07,Frühling,School,TI
CH,2023-04-07,Frühling,School,BE
CH,2023-04-07,Frühling,School,OW
CH,2023-04-07,Frühling,School,AR
CH,2023-04-07,Frühling,School,BE
CH,2023-04-07,Frühling,School,GL
CH,2023-04-07,Frühling,School,NW
CH,2023-04-07,Frühling,School,VD
CH,2023-04-07,Vacances de Pâques,School,JU
CH,2023-04-07,Frühling,School,VS
CH,2023-04-07,Frühling,School,AG
CH,2023-04-07,Frühling,School,NE
CH,2023-04-07,Frühling,School,FR
CH,2023-04-07,Frühling,School,SG
CH,2023-04-07,Frühling,School,LU
CH,2023-04-10,Frühlingsferien,School,SO
CH,2023-04-15,Frühling,School,SH
CH,2023-04-15,Frühling,School,ZG
CH,2023-04-22,Frühling,School,ZH
CH,2023-04-22,Frühling,School,UR
CH,2023-04-29,Frühling,School,SZ
CH,2023-05-13,Frühling,School,VS
CH,2023-05-13,Frühling,School,VS
CH,2023-05-18,Ascension,School,JU
CH,2023-05-19,Auffahrtsbrücke,School,BL
CH,2023-05-19,Auffahrtsbrücke,School,BS
CH,2023-06-17,Sommer,School,TI
CH,2023-06-24,Sommer,School,VS
CH,2023-07-01,Sommer,School,UR
CH,2023-07-01,Sommer,School,GE
CH,2023-07-01,Sommerferien,School,BS
CH,2023-07-01,Sommer,School,FR
CH,2023-07-01,Sommer,School,VS
CH,2023-07-01,Sommerferien,School,BL
CH,2023-07-01,Sommer,School,GL
CH,2023-07-01,Sommer,School,AI
CH,2023-07-01,Sommer,School,VD
CH,2023-07-01,Sommer,School,NE
CH,2023-07-03,Vacances d'été,School,JU
CH,2023-07-08,Sommer,School,BE
CH,2023-07-08,Sommer,School,TG
CH,2023-07-08,Sommer,School,SG
CH,2023-07-08,Sommer,School,FR
CH,2023-07-08,Sommer,School,OW
CH,2023-07-08,Sommer,School,NW
CH,2023-07-08,Sommer,School,NW
CH,2023-07-08,Sommer,School,AR
CH,2023-07-08,Sommer,School,BE
CH,2023-07-08,Sommer,School,SH
CH,2023-07-08,Sommer,School,ZG
CH,2023-07-08,Sommer,School,SZ
CH,2023-07-08,Sommer,School,LU
CH,2023-07-10,Sommerferien,School,SO
CH,2023-07-15,Sommer,School,ZH
CH,2023-07-22,Sommer,School,AG
CH,2023-09-23,Herbst,School,BE
CH,2023-09-30,Herbst,School,OW
CH,2023-09-30,Herbst,School,SG
CH,2023-09-30,Herbst,School,SH
CH,2023-09-30,Herbst,School,AG
CH,2023-09-30,Herbst,School,LU
CH,2023-09-30,Herbstferien,School,BS
CH,2023-09-30,Herbst,School,NE
CH,2023-09-30,Herbstferien,School,BL
CH,2023-09-30,Herbst,School,NW
CH,2023-09-30,Herbst,School,SZ
CH,2023-10-02,Herbstferien,School,SO
CH,2023-10-07,Herbst,School,TG
CH,2023-10-07,Herbst,School,UR
CH,2023-10-07,Herbst,School,AR
CH,2023-10-07,Herbst,School,AI
CH,2023-10-07,Herbst,School,ZG
CH,2023-10-07,Herbst,School,BE
CH,2023-10-07,Herbst,School,ZH
CH,2023-10-07,Herbst,School,GL
CH,2023-10-14,Herbst,School,VS
CH,2023-10-14,Herbst,School,VD
CH,2023-10-14,Herbst,School,FR
CH,2023-10-14,Herbst,School,FR
CH,2023-10-16,Vacances d'automne,School,JU
CH,2023-10-19,Herbst,School,VS
CH,2023-10-21,Herbst,School,GE
CH,2023-10-28,Herbst,School,TI
CH,2023-12-21,Winter,School,NE
CH,2023-12-23,Winter,School,LU
CH,2023-12-23,Winter,School,SG
CH,2023-12-23,Winter,School,FR
CH,2023-12-23,Winter,School,OW
CH,2023-12-23,Winter,School,TG
CH,2023-12-23,Winter,School,UR
CH,2023-12-23,Winter,School,NW
CH,2023-12-23,Winter,School,VD
CH,2023-12-23,Winter,School,SZ
CH,2023-12-23,Winter,School,BE
CH,2023-12-23,Winter,School,GE
CH,2023-12-23,Winter,School,GL
CH,2023-12-23,Winter,School,VS
CH,2023-12-23,Weihnachtsferien,School,BS
CH,2023-12-23,Winter,School,BE
CH,2023-12-23,Winter,School,ZG
CH,2023-12-23,Winter,School,VS
CH,2023-12-23,Winter,School,ZH
CH,2023-12-23,Winter,School,TI
CH,2023-12-23,Winter,School,FR
CH,2023-12-23,Weihnachtsferien,School,BL
CH,2023-12-23,Winter,School,AG
CH,2023-12-23,Winter,School,AR
CH,2023-12-23,Winter,School,SH
CH,2023-12-23,Winter,School,AI
CH,2023-12-25,Weihnachtsferien,School,SO
CH,2023-12-25,Vacances de Noël,School,JU
CH,2024-01-27,Sport,School,TG
CH,2024-01-27,Sport,School,SH
CH,2024-01-27,Sport,School,GL
CH,2024-02-03,Sport,School,OW
CH,2024-02-03,Sport,School,NW
CH,2024-02-03,Sport,School,ZG
CH,2024-02-03,Sport,School,LU
CH,2024-02-05,Winterferien,School,SO
CH,2024-02-09,Sport,School,AI
CH,2024-02-10,Sport,School,FR
CH,2024-02-10,Sport,School,VD
CH,2024-02-10,Fasnachtsferien,School,BL
CH,2024-02-10,Fasnachtsferien,School,BS
CH,2024-02-10,Sport,School,FR
CH,2024-02-10,Sport,School,TI
CH,2024-02-10,Sport,School,VS
CH,2024-02-17,Sport,School,GE
CH,2024-02-19,Semaine de relâche hivernale,School,JU
CH,2024-02-24,Sport,School,SZ
CH,2024-02-24,Sport,School,NE
CH,2024-02-24,Sport,School,VS
CH,2024-03-02,Sport,School,UR
CH,2024-03-02,Sport,School,VS
CH,2024-03-23,Frühlingsferien,School,BL
CH,2024-03-23,Frühlingsferien,School,BS
CH,2024-03-29,Frühling,School,LU
CH,2024-03-29,Frühling,School,VD
CH,2024-03-29,Frühling,School,FR
CH,2024-03-29,Frühling,School,GL
CH,2024-03-29,Vacances de Pâques,School,JU
CH,2024-03-29,Frühling,School,NW
CH,2024-03-29,Frühling,School,TG
CH,2024-03-29,Frühling,School,OW
CH,2024-03-29,Frühling,School,NE
CH,2024-03-29,Frühling,School,VS
CH,2024-03-29,Frühling,School,BE
CH,2024-03-29,Frühling,School,TI
CH,2024-03-29,Frühling,School,GE
CH,2024-03-29,Frühling,School,FR
CH,2024-04-06,Frühling,School,AI
CH,2024-04-06,Frühling,School,BE
CH,2024-04-06,Frühling,School,AR
CH,2024-04-06,Frühling,School,AG
CH,2024-04-06,Frühling,School,SG
CH,2024-04-08,Frühlingsferien,School,SO
CH,2024-04-13,Frühling,School,ZG
CH,2024-04-13,Frühling,School,SH
CH,2024-04-20,Frühling,School,ZH
CH,2024-04-27,Frühling,School,SZ
CH,2024-04-27,Frühling,School,UR
CH,2024-04-27,Frühling,School,VS
CH,2024-05-04,Frühling,School,VS
CH,2024-05-09,Ascension,School,JU
CH,2024-05-10,Auffahrtsbrücke,School,BL
CH,2024-05-10,Auffahrtsbrücke,School,BS
CH,2024-06-15,Sommer,School,TI
CH,2024-06-22,Sommer,School,VS
CH,2024-06-29,Sommer,School,FR
CH,2024-06-29,Sommer,School,AI
CH,2024-06-29,Sommer,School,GL
CH,2024-06-29,Sommerferien,School,BS
CH,2024-06-29,Sommer,School,VS
CH,2024-06-29,Sommer,School,GE
CH,2024-06-29,Sommerferien,School,BL
CH,2024-06-29,Sommer,School,VD
CH,2024-07-06,Sommer,School,SG
CH,2024-07-06,Sommer,School,AR
CH,2024-07-06,Sommer,School,NW
CH,2024-07-06,Sommer,School,LU
CH,2024-07-06,Sommer,School,FR
CH,2024-07-06,Sommer,School,TG
CH,2024-07-06,Sommer,School,BE
CH,2024-07-06,Sommer,School,ZG
CH,2024-07-06,Sommer,School,SZ
CH,2024-07-06,Sommer,School,NW
CH,2024-07-06,Sommer,School,UR
CH,2024-07-06,Sommer,School,BE
CH,2024-07-06,Sommer,School,SH
CH,2024-07-06,Sommer,School,NE
CH,2024-07-06,Sommer,School,OW
CH,2024-07-08,Sommerferien,School,SO
CH,2024-07-08,Vacances d'été,School,JU
CH,2024-07-13,Sommer,School,ZH
CH,2024-07-20,Sommer,School,AG
CH,2024-09-21,Herbst,School,BE
CH,2024-09-28,Herbst,School,OW
CH,2024-09-28,Herbst,School,NW
CH,2024-09-28,Herbstferien,School,BS
CH,2024-09-28,Herbst,School,SH
CH,2024-09-28,Herbst,School,SZ
CH,2024-09-28,Herbstferien,School,BL
CH,2024-09-28,Herbst,School,AG
CH,2024-09-28,Herbst,School,LU
CH,2024-09-28,Herbst,School,SG
CH,2024-09-30,Herbstferien,School,SO
CH,2024-10-05,Herbst,School,ZH
CH,2024-10-05,Herbst,School,TG
CH,2024-10-05,Herbst,School,GL
CH,2024-10-05,Herbst,School,UR
CH,2024-10-05,Herbst,School,NE
CH,2024-10-05,Herbst,School,AR
CH,2024-10-05,Herbst,School,BE
CH,2024-10-05,Herbst,School,ZG
CH,2024-10-05,Herbst,School,AI
CH,2024-10-12,Herbst,School,VD
CH,2024-10-12,Herbst,School,FR
CH,2024-10-12,Herbst,School,FR
CH,2024-10-12,Herbst,School,VS
CH,2024-10-14,Vacances d'automne,School,JU
CH,2024-10-17,Herbst,School,VS
CH,2024-10-19,Herbst,School,GE
CH,2024-10-26,Herbst,School,TI
CH,2024-12-21,Winter,School,FR
CH,2024-12-21,Winter,School,BE
CH,2024-12-21,Winter,School,VD
CH,2024-12-21,Winter,School,TI
CH,2024-12-21,Winter,School,VS
CH,2024-12-21,Winter,School,VS
CH,2024-12-21,Winter,School,UR
CH,2024-12-21,Winter,School,AR
CH,2024-12-21,Winter,School,LU
CH,2024-12-21,Winter,School,AG
CH,2024-12-21,Winter,School,GE
CH,2024-12-21,Winter,School,NW
CH,2024-12-21,Winter,School,BE
CH,2024-12-21,Winter,School,OW
CH,2024-12-21,Winter,School,ZG
CH,2024-12-21,Weihnachtsferien,School,BS
CH,2024-12-21,Winter,School,FR
CH,2024-12-21,Winter,School,AI
CH,2024-12-21,Winter,School,GL
CH,2024-12-21,Weihnachtsferien,School,BL
CH,2024-12-21,Winter,School,SG
CH,2024-12-21,Winter,School,ZH
CH,2024-12-21,Winter,School,NE
CH,2024-12-21,Winter,School,TG
CH,2024-12-23,Weihnachtsferien,School,SO
CH,2024-12-23,Vacances de Noël,School,JU
CH,2024-12-24,Winter,School,SH
CH,2024-12-25,Winter,School,SZ
CZ,2022-01-01,Nový rok,Public,National
CZ,2022-01-01,Den obnovy samostatného českého státu,Public,National
CZ,2022-04-15,Velký pátek,Public,National
CZ,2022-04-18,Velikonoční pondělí,Public,National
CZ,2022-05-01,Svátek práce,Public,National
CZ,2022-05-08,Den vítězství,Public,National
CZ,2022-07-05,Den slovanských věrozvěstů Cyrila a Metoděje,Public,National
CZ,2022-07-06,Den upálení mistra Jana Husa,Public,National
CZ,2022-09-28,Den české státnosti,Public,National
CZ,2022-10-28,Den vzniku samostatného československého státu,Public,National
CZ,2022-11-17,Den boje za svobodu a demokracii a Mezinárodní den studentstva,Public,National
CZ,2022-12-24,Štědrý den,Public,National
CZ,2022-12-25,1. svátek vánoční,Public,National
CZ,2022-12-26,2. svátek vánoční,Public,National
CZ,2023-01-01,Den obnovy samostatného českého státu,Public,National
CZ,2023-01-01,Nový rok,Public,National
CZ,2023-04-07,Velký pátek,Public,National
CZ,2023-04-10,Velikonoční pondělí,Public,National
CZ,2023-05-01,Svátek práce,Public,National
CZ,2023-05-08,Den vítězství,Public,National
CZ,2023-07-05,Den slovanských věrozvěstů Cyrila a Metoděje,Public,National
CZ,2023-07-06,Den upálení mistra Jana Husa,Public,National
CZ,2023-09-28,Den české státnosti,Public,National
CZ,2023-10-28,Den vzniku samostatného československého státu,Public,National
CZ,2023-11-17,Den boje za svobodu a demokracii a Mezinárodní den studentstva,Public,National
CZ,2023-12-24,Štědrý den,Public,National
CZ,2023-12-25,1. svátek vánoční,Public,National
CZ,2023-12-26,2. svátek vánoční,Public,National
CZ,2024-01-01,Den obnovy samostatného českého státu,Public,National
CZ,2024-01-01,Nový rok,Public,National
CZ,2024-03-29,Velký pátek,Public,National
CZ,2024-04-01,Velikonoční pondělí,Public,National
CZ,2024-05-01,Svátek práce,Public,National
CZ,2024-05-08,Den vítězství,Public,National
CZ,2024-07-05,Den slovanských věrozvěstů Cyrila a Metoděje,Public,National
CZ,2024-07-06,Den upálení mistra Jana Husa,Public,National
CZ,2024-09-28,Den české státnosti,Public,National
CZ,2024-10-28,Den vzniku samostatného československého státu,Public,National
CZ,2024-11-17,Den boje za svobodu a demokracii a Mezinárodní den studentstva,Public,National
CZ,2024-12-24,Štědrý den,Public,National
CZ,2024-12-25,1. svátek vánoční,Public,National
CZ,2024-12-26,2. svátek vánoční,Public,National
CZ,2021-12-23,Vánoční prázdniny,School,National
CZ,2022-02-04,Pololetní prázdniny,School,National
CZ,2022-02-07,Jarní prázdniny,School,ZL-ZL
CZ,2022-02-14,Jarní prázdniny,School,LI-SM
CZ,2022-02-21,Jarní prázdniny,School,KR-JC
CZ,2022-02-28,Jarní prázdniny,School,PL-KT
CZ,2022-03-07,Jarní prázdniny,School,PR
CZ,2022-03-07,Jarní prázdniny,School,JM-BM
CZ,2022-03-14,Jarní prázdniny,School,KA-CH
CZ,2022-03-14,Jarní prázdniny,School,PR
CZ,2022-04-14,Velikonoční prázdniny,School,National
CZ,2022-07-01,Hlavní prázdniny,School,National
CZ,2022-10-26,Podzimní prázdniny,School,National
CZ,2022-12-23,Vánoční prázdniny,School,National
CZ,2023-02-03,Pololetní prázdniny,School,National
CZ,2023-02-06,Jarní prázdniny,School,KA-CH
CZ,2023-02-06,Jarní prázdniny,School,PR
CZ,2023-02-13,Jarní prázdniny,School,ZL-ZL
CZ,2023-02-20,Jarní prázdniny,School,LI-SM
CZ,2023-02-27,Jarní prázdniny,School,KR-JC
CZ,2023-03-06,Jarní prázdniny,School,PL-KT
CZ,2023-03-13,Jarní prázdniny,School,PR
CZ,2023-03-13,Jarní prázdniny,School,JM-BM
CZ,2023-04-06,Velikonoční prázdniny,School,National
CZ,2023-07-01,Hlavní prázdniny,School,National
CZ,2023-10-26,Podzimní prázdniny,School,National
CZ,2023-12-23,Vánoční prázdniny,School,National
CZ,2024-02-02,Pololetní prázdniny,School,National
CZ,2024-02-05,Jarní prázdniny,School,JM-BM
CZ,2024-02-05,Jarní prázdniny,School,PR
CZ,2024-02-12,Jarní prázdniny,School,PR
CZ,2024-02-12,Jarní prázdniny,School,KA-CH
CZ,2024-02-19,Jarní prázdniny,School,ZL-ZL
CZ,2024-02-26,Jarní prázdniny,School,LI-SM
CZ,2024-03-04,Jarní prázdniny,School,KR-JC
CZ,2024-03-11,Jarní prázdniny,School,PL-KT
CZ,2024-03-28,Velikonoční prázdniny,School,National
CZ,2024-06-29,Hlavní prázdniny,School,National
CZ,2024-10-29,Podzimní prázdniny,School,National
CZ,2024-12-23,Vánoční prázdniny,School,National
DE,2022-01-01,Neujahr,Public,National
DE,2022-01-06,Heilige Drei Könige,Public,BY
DE,2022-03-08,Internationaler Frauentag,Public,BE
